ID_Bus,Ruta,Velocidad_kmh,Latitud,Longitud,Timestamp
BUS_1021,502C,18,-33.51901096541112,-70.70084157966907,2026-05-05 20:29:00
BUS_1042,104,21,-33.526111398618426,-70.61841987857638,2026-05-01 18:24:00
BUS_1020,104,31,-33.44291735757561,-70.5963729437667,2026-05-14 21:16:00
BUS_1000,502c,10,-33.40663510216552,-70.69621335641624,2026-05-15 10:32:00
BUS_1005,502C,36,-33.498038591212456,-70.69928541688537,2026-05-01 06:07:00
BUS_1035,502c,46,-33.51905704275625,-70.75245273998324,2026-05-17 10:29:00
BUS_1029,502c,33,-33.36125194872951,-70.67148426213028,2026-05-01 16:52:00
BUS_1033,502,35,-33.35525570125763,-70.67769139630981,2026-05-27 13:42:00
BUS_1022,502c,31,-33.35605021914653,-70.71127973432004,2026-05-29 13:06:00
BUS_1048,210e,36,-33.46185391004855,-70.57740571912464,2026-05-06 05:17:00
BUS_1002,502C,60,-33.35422782863745,-70.69500005793692,2026-05-26 01:39:00
BUS_1027,502,38,-33.482016652021535,-70.58150727804126,2026-05-27 05:55:00
BUS_1007,104,22,-33.35896633473232,-70.65163313422076,2026-05-03 15:46:00
BUS_1001,502c,24,-33.35498242310072,-70.59398440910707,2026-05-06 17:23:00
BUS_1017,502C,35,-33.468909806629895,-70.71993792337516,2026-05-01 22:48:00
BUS_1036,502C,50,-33.41281743276709,-70.56514825032019,2026-05-06 16:38:00
BUS_1002,502,27,-33.45709858141815,-70.59863772304851,2026-05-16 19:00:00
BUS_1003,502C,36,-33.42957949659821,-70.63715823865195,2026-05-22 04:29:00
BUS_1015,104,40,-33.38974222729946,-70.74225956329396,2026-05-13 07:51:00
BUS_1048,502,13,-33.4085447807757,-70.66105041609784,2026-05-28 04:09:00
BUS_1050,104,48,-33.38044040602969,-70.70806799214274,2026-05-27 10:13:00
BUS_1021,502,32,-33.457592914699546,-70.57968743705133,2026-05-03 19:39:00
BUS_1045,210,49,-33.45447549425424,-70.59370565555041,2026-05-11 23:05:00
BUS_1036,502,-9,-33.36306903458104,-70.6093345224077,2026-05-26 13:37:00
BUS_1047,104,12,-33.371737692266265,-70.64668653211015,2026-05-01 16:46:00
BUS_1014,104,43,-33.42932205109608,-70.72513873338487,2026-05-14 07:51:00
BUS_1012,210,34,-33.46854056190704,-70.69871081069088,2026-05-30 01:45:00
BUS_1000,104,52,-33.42409710321787,-70.7173649736271,2026-05-20 13:21:00
BUS_1019,502C,42,-33.54001226395803,-70.75158744271924,2026-05-30 08:09:00
BUS_1032,502,28,-33.45521786526445,-70.70203456346749,2026-05-27 08:40:00
BUS_1004,502C,42,-33.41003131425367,-70.7532460174636,2026-05-19 09:12:00
BUS_1044,210,22,-33.41041842591266,-70.70891643438408,2026-05-30 11:43:00
BUS_1012,104,32,-33.4947956429423,-70.59657452868267,2026-05-06 13:03:00
BUS_1028,502,25,-33.482520978344446,-70.57632075138183,2026-05-20 09:30:00
BUS_1047,210,16,-33.39792606140115,-70.6192218341342,2026-05-05 19:47:00
BUS_1025,210,13,-33.457070346770266,-70.72542139169713,2026-05-03 18:30:00
BUS_1045,210,42,-33.39001295848519,-70.66095941700883,2026-05-04 12:53:00
BUS_1008,502,31,-33.38077289352503,-70.63805400563447,2026-05-26 10:37:00
BUS_1012,502C,-12,-33.52706345661119,-70.57657260487008,2026-05-16 03:18:00
BUS_1008,104,22,-33.51085641048477,-70.66177939618004,2026-06-01 03:30:00
BUS_1045,502,20,-33.50521410994886,-70.6532868417528,2026-05-14 12:47:00
BUS_1015,502C,35,-33.424957139316014,-70.61764526965798,2026-05-19 17:30:00
BUS_1028,502c,55,-33.474924765573995,-70.70715711365354,2026-05-17 21:05:00
BUS_1014,502,42,-33.4625907461786,-70.6701905257336,2026-05-03 00:41:00
BUS_1014,210,35,-33.496451824804865,-70.71780343128273,2026-05-27 01:31:00
BUS_1006,502c,-11,-33.43484065431752,-70.5783947697905,2026-05-18 07:57:00
BUS_1010,502C,18,-33.54778407307889,-70.67660942375934,2026-05-04 13:23:00
BUS_1012,502,40,-33.45490011642053,-70.62223390134594,2026-05-08 13:31:00
BUS_1038,210,52,-33.411183476403046,-70.60053377916925,2026-05-24 18:43:00
BUS_1048,104,42,-33.355263462687034,-70.75716785464728,2026-05-15 21:34:00
BUS_1031,502c,43,-33.53320597962931,-70.66635616565145,2026-05-04 20:30:00
BUS_1011,502C,-6,-33.45698840876907,-70.71475154394346,2026-05-13 11:21:00
BUS_1018,210,33,-33.43729211335969,-70.61723937408445,2026-05-15 04:58:00
BUS_1041,502c,13,-33.47160722683311,-70.56439404107964,2026-05-08 20:05:00
BUS_1031,104,16,-33.536618784140124,-70.69534349991973,2026-05-22 22:42:00
BUS_1008,210,43,-33.39023238943524,-70.62449491716286,2026-05-19 05:28:00
BUS_1005,210e,48,-33.44589716410427,-70.60677496982143,2026-05-28 05:36:00
BUS_1017,104,49,-33.37944507037235,-70.57863283450347,2026-05-27 00:22:00
BUS_1012,502C,-19,-33.36667789968499,-70.5757750703686,2026-05-31 06:32:00
BUS_1017,502C,55,-33.468290263723546,-70.7073755555559,2026-05-08 17:16:00
BUS_1020,502c,58,-33.41594802670189,-70.63523792116666,2026-05-13 07:32:00
BUS_1019,502c,22,-33.35934230361116,-70.58189206452612,2026-05-06 04:22:00
BUS_1007,210e,29,-33.4124031788168,-70.56908892725038,2026-05-30 23:02:00
BUS_1007,502,17,-33.36337496368045,-70.70281695477271,2026-05-31 15:19:00
BUS_1040,502c,47,-33.36011525773509,-70.63158535657654,2026-05-29 18:50:00
BUS_1010,210e,42,-33.482497425887686,-70.72836470882012,2026-05-28 13:17:00
BUS_1030,104,32,-33.532281003106476,-70.5965399573966,2026-05-17 07:49:00
BUS_1012,502c,56,-33.5139186715371,-70.70359115061008,2026-05-15 08:47:00
BUS_1037,502,13,-33.45262462287409,-70.57067820645949,2026-05-12 05:14:00
BUS_1028,210e,40,-33.519097335273315,-70.74882489868473,2026-05-13 10:09:00
BUS_1018,502,26,-33.42361585087091,-70.67372222307802,2026-05-03 02:46:00
BUS_1029,502c,-9,-33.35349595742172,-70.64944021699439,2026-05-29 04:52:00
BUS_1038,210,29,-33.51245123810814,-70.71965481603385,2026-05-02 17:22:00
BUS_1008,502C,23,-33.41198365979246,-70.75742701916425,2026-05-20 06:57:00
BUS_1048,502,37,-33.52881108967878,-70.74027868828365,2026-05-11 08:30:00
BUS_1033,502C,14,-33.39339145359831,-70.56848503670092,2026-05-25 16:56:00
BUS_1010,104,38,-33.397607062003175,-70.66032179991521,2026-05-05 18:28:00
BUS_1002,104,27,-33.36455040852283,-70.70591302890571,2026-05-03 14:17:00
BUS_1023,502c,50,-33.46159180885555,-70.74967764496273,2026-05-13 09:42:00
BUS_1016,502,37,-33.44818483658092,-70.7233192204889,2026-05-27 06:50:00
BUS_1005,210e,56,-33.416256885057,-70.56631208516103,2026-05-04 20:22:00
BUS_1035,502C,10,-33.475148936082924,-70.66625851594034,2026-05-09 16:53:00
BUS_1046,502C,25,-33.5332305083687,-70.58346923404766,2026-05-17 11:15:00
BUS_1000,502c,38,-33.516878835514206,-70.74458235485174,2026-05-30 12:51:00
BUS_1012,502c,59,-33.432729104537174,-70.62052906205221,2026-05-11 13:41:00
BUS_1035,104,10,-33.360244533444536,-70.69163879525418,2026-05-05 03:52:00
BUS_1001,104,56,-33.44027276131996,-70.61671369787646,2026-05-13 23:47:00
BUS_1046,502C,51,-33.46315134658176,-70.60211925497488,2026-05-23 02:19:00
BUS_1024,502c,36,-33.42392943341613,-70.57530771578965,2026-05-11 02:38:00
BUS_1013,502,30,-33.3777029846335,-70.69613672147065,2026-05-16 23:15:00
BUS_1031,502c,39,-33.53053643845717,-70.63697210807891,2026-05-19 16:48:00
BUS_1031,502C,12,-33.46550161278916,-70.6341700668285,2026-05-18 02:24:00
BUS_1018,210e,49,-33.48855731991163,-70.57263231899437,2026-05-02 01:24:00
BUS_1009,210e,24,-33.46442249411577,-70.68376810252184,2026-05-22 08:23:00
BUS_1006,502C,34,-33.524543503289095,-70.75727509593652,2026-05-24 21:55:00
BUS_1007,502,14,-33.430221735320146,-70.68764809790095,2026-05-23 02:50:00
BUS_1020,502,58,-33.35401034809646,-70.7063290496958,2026-05-02 16:21:00
BUS_1000,502C,47,-33.40421722442291,-70.72360073697243,2026-05-30 19:56:00
BUS_1023,210,46,-33.46354290620037,-70.63813911887821,2026-05-23 06:00:00
BUS_1044,210,49,-33.506511461063724,-70.61908463927466,2026-05-26 09:27:00
BUS_1009,502c,30,-33.52151084599106,-70.74195318801563,2026-05-31 17:35:00
BUS_1032,502,29,-33.37675347171214,-70.6285286937714,2026-05-24 15:20:00
BUS_1011,502c,50,-33.40021767968558,-70.58454125797155,2026-05-21 01:07:00
BUS_1027,210,37,-33.45728349811047,-70.74771908017784,2026-05-03 23:06:00
BUS_1011,210,27,-33.50310883325147,-70.60395402581995,2026-05-28 17:05:00
BUS_1009,104,49,-33.38648749100118,-70.69032286334722,2026-05-05 23:31:00
BUS_1039,210e,46,-33.396538726074304,-70.74751044711523,2026-05-21 18:44:00
BUS_1016,210e,-19,-33.36026400061058,-70.68040499522297,2026-05-14 06:56:00
BUS_1017,104,58,-33.44507262617828,-70.703400259345,2026-05-05 19:49:00
BUS_1009,104,47,-33.48043269164532,-70.72788853279481,2026-05-24 00:50:00
BUS_1031,502C,54,-33.39956084732368,-70.68698440275442,2026-05-19 11:34:00
BUS_1050,104,46,-33.53101728690047,-70.56665407961006,2026-05-12 02:38:00
BUS_1027,210,37,-33.406294740110965,-70.66948750019799,2026-05-30 15:29:00
BUS_1021,502C,22,-33.5170232982217,-70.57862115276127,2026-05-19 14:37:00
BUS_1047,210,58,-33.53231457449415,-70.57782357313769,2026-05-12 09:07:00
BUS_1049,210,27,-33.44596798872461,-70.75553066462872,2026-05-31 15:10:00
BUS_1027,210e,44,-33.411313414694135,-70.630947980984,2026-05-09 03:14:00
BUS_1047,502c,21,-33.4482508832651,-70.62377332255366,2026-05-03 06:51:00
BUS_1011,210,29,-33.47201205775329,-70.69599170723191,2026-05-20 00:55:00
BUS_1035,210e,34,-33.53678801306976,-70.71835237083745,2026-05-28 03:30:00
BUS_1016,210,32,-33.426843554186036,-70.63745036658999,2026-05-26 06:48:00
BUS_1044,210,36,-33.52285750884726,-70.72270460405377,2026-05-06 03:36:00
BUS_1014,210,16,-33.38289086010332,-70.56892921748968,2026-05-01 14:36:00
BUS_1012,210,21,-33.471301163917204,-70.68453599431402,2026-05-27 05:02:00
BUS_1017,502c,33,-33.437237923368485,-70.72681086548937,2026-05-14 10:59:00
BUS_1007,502,40,-33.351016790249936,-70.64000142641889,2026-05-01 11:29:00
BUS_1014,502C,18,-33.434539056673685,-70.67993899988835,2026-05-15 23:49:00
BUS_1043,210e,28,-33.507332849546046,-70.58367026987125,2026-05-17 15:10:00
BUS_1050,210,27,-33.39486806732291,-70.60686667795628,2026-05-02 20:22:00
BUS_1048,210e,56,-33.537759713505935,-70.74045947479206,2026-05-15 17:24:00
BUS_1040,104,40,-33.46361021130077,-70.75519529403368,2026-05-29 18:06:00
BUS_1012,502,54,-33.436266833454894,-70.70387916902229,2026-05-06 07:22:00
BUS_1022,104,10,-33.41903156654454,-70.56637219148348,2026-05-12 16:54:00
BUS_1037,210e,-3,-33.44547066524558,-70.58873988054069,2026-05-13 08:59:00
BUS_1038,104,-1,-33.391390092327455,-70.60331167072952,2026-05-15 03:45:00
BUS_1047,502,42,-33.3652228737811,-70.6925490817477,2026-05-09 17:31:00
BUS_1000,502C,60,-33.47971354582463,-70.64750834667461,2026-05-03 22:27:00
BUS_1027,210e,51,-33.35592290699109,-70.73995324026896,2026-05-25 05:23:00
BUS_1045,210e,18,-33.487508064932044,-70.6821839018353,2026-05-06 05:29:00
BUS_1044,502C,53,-33.52334771572004,-70.64689551800744,2026-05-19 16:14:00
BUS_1048,210e,24,-33.38444306883902,-70.65379684788024,2026-05-26 13:22:00
BUS_1017,104,38,-33.37137945263225,-70.74130340823409,2026-05-12 00:33:00
BUS_1025,104,29,-33.40568979122833,-70.69726095272715,2026-05-16 21:55:00
BUS_1005,104,41,-33.46441836063684,-70.67585596544816,2026-05-20 17:31:00
BUS_1022,210e,50,-33.37533046838771,-70.56613507475973,2026-05-09 17:29:00
BUS_1022,502,60,-33.50862653475834,-70.66341480024411,2026-05-22 22:06:00
BUS_1016,502c,52,-33.44231924918681,-70.59904673022756,2026-05-12 13:57:00
BUS_1040,502c,30,-33.533350768765175,-70.61890765654447,2026-05-26 05:58:00
BUS_1008,104,19,-33.3667736125147,-70.75916388986582,2026-05-24 00:54:00
BUS_1043,104,38,-33.42325669692368,-70.63647295841606,2026-05-02 16:57:00
BUS_1021,210e,-18,-33.368623991146045,-70.59295356694734,2026-05-31 16:46:00
BUS_1035,210,54,-33.54540786595639,-70.64841829080436,2026-05-08 07:19:00
BUS_1050,210e,13,-33.435985131039004,-70.65354384052591,2026-05-28 09:56:00
BUS_1045,502,32,-33.38031167061589,-70.67077497489764,2026-05-22 04:07:00
BUS_1044,210e,31,-33.421977001909646,-70.70936108498783,2026-05-14 06:26:00
BUS_1024,502C,49,-33.514437095500334,-70.65239261268745,2026-05-05 16:04:00
BUS_1039,502C,20,-33.38730443071211,-70.57324969295011,2026-05-15 11:35:00
BUS_1010,210e,18,-33.54146481987331,-70.7443262955721,2026-05-21 01:34:00
BUS_1030,210,37,-33.50171116252394,-70.647874277882,2026-05-02 12:08:00
BUS_1034,502,21,-33.38392326864728,-70.6230634867182,2026-05-23 00:42:00
BUS_1030,502c,19,-33.41098577127046,-70.62634788361432,2026-05-18 09:22:00
BUS_1017,502C,39,-33.414116002100734,-70.70048051144863,2026-05-04 09:10:00
BUS_1008,502c,24,-33.38684274864734,-70.61369650337679,2026-05-15 18:20:00
BUS_1011,104,59,-33.359010641713525,-70.5624337501108,2026-05-28 06:40:00
BUS_1024,210e,32,-33.51897572535925,-70.72230390975265,2026-05-06 09:16:00
BUS_1022,104,48,-33.4924042735489,-70.75937862590813,2026-05-09 16:10:00
BUS_1043,502c,25,-33.39064928862918,-70.5654389425197,2026-05-24 00:23:00
BUS_1043,502C,15,-33.370681410878205,-70.73199737168484,2026-05-06 20:32:00
BUS_1015,502C,33,-33.54168952520734,-70.57139561224926,2026-05-06 06:01:00
BUS_1010,104,15,-33.48240988315042,-70.56294477997177,2026-05-23 05:17:00
BUS_1015,210e,49,-33.519523530843045,-70.73475580502516,2026-05-31 17:14:00
BUS_1017,104,18,-33.43330935916202,-70.73601971607462,2026-05-15 18:48:00
BUS_1006,210e,43,-33.45443452634299,-70.70270089593058,2026-05-03 08:50:00
BUS_1028,210,24,-33.50061355738572,-70.73869147552844,2026-05-11 15:52:00
BUS_1005,502c,13,-33.499921776236214,-70.65494922618268,2026-05-12 20:42:00
BUS_1049,502c,14,-33.427584512880316,-70.58500880611953,2026-05-09 20:57:00
BUS_1045,502,52,-33.420024388472115,-70.6723799832171,2026-05-24 19:20:00
BUS_1049,210e,-8,-33.454609393199746,-70.5862375297367,2026-05-02 22:52:00
BUS_1013,104,17,-33.5493991609254,-70.69035803865484,2026-05-02 16:20:00
BUS_1025,502c,-15,-33.46857307477856,-70.73870700872148,2026-05-04 13:04:00
BUS_1015,210,39,-33.42866024010689,-70.56869550196863,2026-05-06 13:34:00
BUS_1007,104,38,-33.39439659213716,-70.65735240847816,2026-05-06 05:07:00
BUS_1026,210,60,-33.486655300287225,-70.56204757322334,2026-05-30 00:32:00
BUS_1021,502,52,-33.367455144896674,-70.61266837642532,2026-05-25 07:23:00
BUS_1008,502,22,-33.451218567797255,-70.61004710400375,2026-05-30 12:40:00
BUS_1010,502C,18,-33.47574994628255,-70.57479925512907,2026-05-20 19:21:00
BUS_1038,502c,36,-33.493259238324605,-70.74526196907557,2026-05-18 05:14:00
BUS_1046,210e,51,-33.53431100553993,-70.74453771180119,2026-05-11 11:19:00
BUS_1046,210,16,-33.360770572120614,-70.64519942208986,2026-05-18 21:12:00
BUS_1008,502C,45,-33.39228763484263,-70.60866049535971,2026-05-21 05:12:00
BUS_1012,210e,54,-33.50967111422862,-70.64106509976577,2026-05-26 07:35:00
BUS_1044,502,36,-33.445070758149264,-70.62083410053096,2026-05-29 02:32:00
BUS_1007,502,18,-33.48391231886194,-70.56393247177868,2026-05-12 04:56:00
BUS_1018,502C,60,-33.538658969307626,-70.65363548356459,2026-06-01 03:34:00
BUS_1033,210,-16,-33.40709286855419,-70.7286814012764,2026-05-01 07:57:00
BUS_1003,104,11,-33.539503379698246,-70.5914213638048,2026-05-11 12:20:00
BUS_1010,502c,45,-33.51522935084808,-70.58597624395729,2026-05-14 17:18:00
BUS_1028,104,40,-33.3912529201788,-70.56803359926339,2026-05-08 23:21:00
BUS_1002,210,17,-33.52046400590588,-70.56035485558372,2026-05-06 23:45:00
BUS_1030,210,38,-33.373369612633134,-70.58192587039439,2026-05-21 05:33:00
BUS_1002,502C,58,-33.50428396300976,-70.61857909036301,2026-05-08 11:25:00
BUS_1033,502C,41,-33.480083846093045,-70.6673888927811,2026-05-03 12:24:00
BUS_1049,104,37,-33.44854087514734,-70.5855783632815,2026-05-06 12:52:00
BUS_1018,502,38,-33.366244777036,-70.74304093956131,2026-05-31 13:42:00
BUS_1025,502,-12,-33.39329037220391,-70.66988996104806,2026-05-11 15:12:00
BUS_1014,104,11,-33.46559909049213,-70.69682996995262,2026-05-04 03:23:00
BUS_1020,104,40,-33.526718721625365,-70.74332275826329,2026-05-10 05:37:00
BUS_1012,502C,35,-33.42119435321835,-70.56011128451568,2026-05-03 00:50:00
BUS_1003,210e,28,-33.489396780804256,-70.56621421150555,2026-05-07 05:40:00
BUS_1048,104,50,-33.434884243411545,-70.68042807424854,2026-05-14 22:04:00
BUS_1000,502c,17,-33.54781020155612,-70.71672887923323,2026-05-03 05:51:00
BUS_1006,502,15,-33.44909019969981,-70.72548821771272,2026-05-12 12:37:00
BUS_1034,210e,21,-33.48992416761349,-70.64497904546191,2026-05-22 15:11:00
BUS_1029,502C,29,-33.45260572351266,-70.73823347274099,2026-05-30 15:07:00
BUS_1035,210,-12,-33.50938255545414,-70.58623000773649,2026-05-21 09:57:00
BUS_1015,210,26,-33.37691336534337,-70.6444782146651,2026-05-23 22:05:00
BUS_1043,502c,38,-33.45852242461077,-70.64213676667781,2026-05-24 04:44:00
BUS_1050,210e,49,-33.5130584062351,-70.68109607066722,2026-05-18 09:17:00
BUS_1044,502c,36,-33.4014952862265,-70.6761416939399,2026-05-16 07:47:00
BUS_1040,210,56,-33.40836770068607,-70.7261260832282,2026-05-24 10:43:00
BUS_1021,210,52,-33.455813719856586,-70.58073384857227,2026-05-20 06:40:00
BUS_1013,502c,24,-33.48428808931356,-70.73048916401171,2026-05-28 08:59:00
BUS_1011,502C,39,-33.40603575677551,-70.63359577661963,2026-05-13 12:35:00
BUS_1015,104,38,-33.407386066317414,-70.7556241378354,2026-05-27 06:25:00
BUS_1039,502,16,-33.52602430146905,-70.74430248547225,2026-05-31 10:39:00
BUS_1009,210e,34,-33.49484803468824,-70.71595249080376,2026-05-03 06:05:00
BUS_1043,502C,52,-33.458078743798005,-70.58011893787572,2026-05-29 07:43:00
BUS_1043,502C,39,-33.47412616461646,-70.74824251456879,2026-05-01 16:34:00
BUS_1008,210,47,-33.54919811024244,-70.5817195250437,2026-05-03 04:27:00
BUS_1007,502,56,-33.494565239125215,-70.67403947138685,2026-05-11 17:46:00
BUS_1016,104,-9,-33.50930934202084,-70.60747217261914,2026-05-13 21:22:00
BUS_1029,502,38,-33.38640478077828,-70.61103071649859,2026-05-20 02:40:00
BUS_1008,210,45,-33.413873140751015,-70.57063315578738,2026-05-07 19:19:00
BUS_1044,104,30,-33.45934338646009,-70.75394717355763,2026-05-22 21:12:00
BUS_1009,210e,44,-33.545173271475775,-70.71819877745425,2026-05-18 15:56:00
BUS_1002,502c,33,-33.489015081538234,-70.68510804786791,2026-05-14 15:07:00
BUS_1007,104,49,-33.36465406097818,-70.58624952967101,2026-05-14 08:14:00
BUS_1020,502c,54,-33.35543758799069,-70.72650412126782,2026-05-05 12:54:00
BUS_1026,502,47,-33.49118977566994,-70.58975722235772,2026-05-22 15:58:00
BUS_1030,502C,59,-33.546009176096064,-70.622375700492,2026-05-17 17:50:00
BUS_1047,210e,14,-33.524740916192265,-70.63868415244934,2026-05-30 14:41:00
BUS_1023,502C,19,-33.47485041140857,-70.63159222060753,2026-05-12 02:02:00
BUS_1049,210,49,-33.35278570058072,-70.66166317845241,2026-05-25 18:29:00
BUS_1037,502c,57,-33.37082464688864,-70.67005325926982,2026-05-27 06:25:00
BUS_1047,502C,33,-33.387715041841446,-70.70647210695432,2026-05-27 05:35:00
BUS_1048,502,35,-33.508274816245425,-70.64149407575262,2026-05-28 08:58:00
BUS_1044,502c,11,-33.40942465430017,-70.66405500074731,2026-05-08 05:27:00
BUS_1026,502,39,-33.52372527915323,-70.58463217766925,2026-05-11 21:25:00
BUS_1042,104,26,-33.47084283064175,-70.625661955408,2026-05-14 21:41:00
BUS_1005,502C,25,-33.46286469461192,-70.67991003673679,2026-05-04 19:55:00
BUS_1023,210e,51,-33.442176295717104,-70.64238750942383,2026-05-20 10:56:00
BUS_1042,502C,30,-33.410738318538186,-70.67834816463407,2026-05-14 21:34:00
BUS_1023,502c,11,-33.380943986386754,-70.72743055346362,2026-05-03 21:55:00
BUS_1040,502C,40,-33.47333671598931,-70.75245493630501,2026-05-10 07:49:00
BUS_1017,210e,52,-33.417604110361665,-70.69939238538802,2026-05-26 22:45:00
BUS_1042,502c,39,-33.3531138532659,-70.6438150064305,2026-05-13 01:26:00
BUS_1021,210e,25,-33.45013970352614,-70.62907840677579,2026-05-16 14:43:00
BUS_1022,502,60,-33.38698415351681,-70.64544685293372,2026-05-07 14:54:00
BUS_1034,210,46,-33.42059186132385,-70.65199592244178,2026-05-30 12:58:00
BUS_1041,502C,46,-33.46417951117625,-70.57212165707905,2026-05-19 00:27:00
BUS_1026,210,17,-33.45771042116424,-70.73650677018209,2026-05-08 06:11:00
BUS_1043,502,48,-33.49836700498616,-70.65826599243151,2026-05-28 10:55:00
BUS_1041,502c,-3,-33.490124249560004,-70.62732225700678,2026-05-07 08:41:00
BUS_1038,502c,53,-33.47395488392052,-70.5883457020687,2026-05-20 05:20:00
BUS_1041,502c,15,-33.428289665709784,-70.64155587553559,2026-05-07 12:29:00
BUS_1026,502,60,-33.47790976231754,-70.70518105417591,2026-05-22 15:29:00
BUS_1002,210,-2,-33.523608965844744,-70.66379047277668,2026-05-07 22:17:00
BUS_1030,502,24,-33.47851715738151,-70.7198667784316,2026-05-22 23:39:00
BUS_1027,502,24,-33.44312448915061,-70.69749203681036,2026-05-23 12:14:00
BUS_1012,502,38,-33.36447088249681,-70.72705360298433,2026-05-30 12:29:00
BUS_1007,502,26,-33.54234856052935,-70.64068574900244,2026-05-16 23:35:00
BUS_1018,502,17,-33.40861912754145,-70.70900014303872,2026-05-28 19:07:00
BUS_1001,502c,51,-33.53849084690833,-70.69047937977817,2026-05-07 23:32:00
BUS_1044,502,48,-33.38889440727077,-70.60075455667996,2026-05-27 00:09:00
BUS_1030,502,19,-33.514207813246315,-70.56793157092112,2026-05-02 20:38:00
BUS_1010,502C,49,-33.468064021828354,-70.64766718573522,2026-05-29 20:42:00
